encontrarte,finde dich
cambie,Rückgeld
asesinó,Attentäter
huyendo,Weg rennen
marihuana,Dope
entramos,wir treten ein
congreso,Kongress
capa,Schicht
tocó,berührt
mágico,magisch
beneficios,Vorteile
aburrida,gelangweilt
invito,ich lade ein
período,Zeitraum
corredor,Läufer
marte,Mars
ayudaría,würde helfen
cortado,zerhackt
mentiste,du hast gelogen
olvidaste,Du hast vergessen
nieto,Enkel
odiaba,ich hasste
fraude,der Betrug
zapato,Schuh
mantenerlo,behalte es
liam,Liam
tiró,Schuss
sector,Sektor
conseguirlo,es bekommen
furgoneta,Van
causado,verursacht
beneficio,Nutzen
querrías,Ihr möchtet
graduación,Abschluss
alejado,Fernbedienung
junior,Junior
complejo,Komplex
miraba,ich schaute
patas,Pfoten
columna,Säule
empieces,Sie beginnen
bienes,Anwesen
quisieras,Ihr möchtet
clásico,klassisch
saque,Mitnahme
oírlo,Höre es
hígado,Leber
robaste,Du hast gestohlen
decías,Du sagtest
all,Alle
lleven,Nehmen
trabajé,Ich habe gearbeitet
muebles,Möbel
actos,Akte
células,Zellen
presa,Beute
hubiéramos,Wir würden haben
travis,Travis
joan,Joan
páginas,Seiten
raymond,Raymond
llenar,füllen
riley,Riley
cambian,Sie ändern sich
sonríe,lächeln
moscú,Moskau
ordenó,bestellt
go,gehen
motel,Motel
venimos,wir kommen
cuente,Zählen
a.,a.
preguntes,du fragst
mentido,gelogen
decidimos,Wir haben uns enschieden
house,Haus
alimentos,Lebensmittel
actúa,Gesetz
prefieres,Sie bevorzugen
mason,Mason
presupuesto,Budget
prepárate,Sich fertig machen
ubicación,Ort
etapa,Bühne
olvidaré,ich werde es vergessen
trajes,Anzüge
santos,Heilige
idioma,Idiom
fruta,Obst
reconoce,erkenne
vuela,Fliegend
ganando,Gewinnen
bendición,Segen
luis,Lewis
compasión,Mitgefühl
reconocer,erkennen
desarrollo,Entwicklung
contarte,sage dir
vomitar,Kotzen
cazador,Jäger
pesca,Angeln
arco,Verneigung
wendy,Wendy
llora,Schreie
abandonó,Aufgabe
supiste,Du wusstest
abogada,ein Anwalt
fama,Ruhm
plano,eben
elige,wählen
maíz,Mais
remedio,Abhilfe
harta,satt
maria,Maria
muéstrame,zeig mir
audrey,Audrey
acostumbrado,gewöhnt an
green,grün
leonard,Leonard
disfraz,Brauch
termino,Begriff
hombros,Schultern
química,Chemie
vela,Kerze
muelle,Dock
tiroteo,Schießen
dirigir,Regie führen
enterrado,begraben
acento,Akzent
psiquiatra,Psychiater
escoger,wählen
estupenda,Großartig
canadá,Kanada
indica,zeigt an
deudas,Schulden
subiendo,hochgehen
bla,bla
desayunar,frühstücken
tomaron,Sie nahmen
fines,Zwecke
espíritus,Spirituosen
ingeniero,Techniker
cráneo,Schädel
desesperado,verzweifelt
baby,Baby
separados,getrennt
queja,beschweren
jugada,Bewegung
bajando,untergehen
signos,Zeichen
dirías,Du würdest sagen
von,Von
buscaré,ich werde suchen
comen,Essen
hong,Hong
pediré,Ich werde fragen
documento,dokumentieren
descripción,Bezeichnung
tercero,dritte
estructura,Struktur
rehenes,Geiseln
lleguen,ankommen
botellas,Flaschen
encuentren,finden
bomberos,Feuerwehrmänner
horno,Ofen
préstamo,Darlehen
black,Schwarz
tratamos,Wir behandeln
autopsia,Autopsie
ocupados,besetzt
penny,Penny
metí,ich lege
pares,Gleichaltrigen
propietario,Eigentümer
supieras,Du wusstest
adecuada,angemessen
cuarenta,Viertes
profesión,Beruf
británico,britisch
exámenes,Prüfungen
tracy,Tracy
evan,Evan
seth,Seth
moleste,sich kümmern
agosto,August
logró,Leistung
marchar,bis März
logan,Logan
crecido,aufgewachsen
representante,Vertreter
empiezas,Sie beginnen
tareas,Hausarbeiten
gabriel,Gabriel
vodka,Wodka
dí,gab
re,betreffend
terribles,abscheulich
infeliz,unzufrieden
enormes,riesig
geniales,Großartig
generoso,großzügig
brindis,Toast
rita,Rita
directa,Direkte
hacéis,Sie machen
actualmente,zur Zeit
rifle,Gewehr
casino,Kasino
logro,Leistung
trajeron,Sie brachten
celos,Eifersucht
artículos,Artikel
estable,stetig
escuadrón,Geschwader
ciudadano,Bürger
colin,Colin
sospecha,Verdacht
violento,heftig
engañado,betrogen
relacionado,verbunden
niega,leugnet
vietnam,Vietnam
batman,Batman
vendió,verkauft
ralph,Ralph
chaval,Kind
macho,männlich
allison,Allison
menores,Minderjährige
constantemente,ständig
conozca,Kennt
directora,Direktor
borracha,betrunken
ventas,Verkauf
alivio,Hilfe
trauma,Trauma
enseñarte,dir beibringen
estadounidenses,Amerikaner
necesidades,Bedürfnisse
bart,Bart
exposición,Exposition
negociar,handeln
todavia,noch
explicarlo,Erkläre es
copas,Tassen
golpea,Schlag
edificios,Gebäude
región,Region
duros,Schwer
moviendo,ziehen um
kitty,Kitty
aman,Liebe
kong,Kong
ford,Ford
shh,Shh
lógica,Logik
eligió,gewählt
sammy,Sammy
sangrando,ausbluten
jefes,Chefs
comió,gegessen
traducido,übersetzt
narices,Nase
deberes,Hausaufgaben
grito,Schrei
empresas,Geschäft
contactos,Kontakte
engaño,betrogen
acusación,Anklage
cirujano,der Chirurg
pagando,zahlen
cenizas,Asche
retraso,Verzögerung
asesinar,Mord
mentí,ich habe gelogen
imaginas,Stell dir vor
haciéndolo,es tun
ocurriendo,Ereignis
pechos,Brüste
solicitud,Anfrage
enfermedades,Krankheiten
soporto,stand
buscarla,Suchen Sie nach ihr
mona,Affe
fresca,frisch
prioridad,Priorität
mentes,Köpfe
francos,Franken
rumor,Gerücht
confías,Du vertraust
dibujo,Er zeichnete
saliste,seid ihr hinausgegangen
contaste,Du sagtest
buscarte,Suchen Sie nach Ihnen
prefiere,bevorzugt
almirante,Admiral
gastar,ausgeben
vendrás,Sie werden kommen
use,Verwenden
craig,Craig
warren,Labyrinth
conjunto,einstellen
profesionales,Profis
ciertos,etwas
verdes,grün
invitó,eingeladen
alumnos,Studenten
presentó,vorgestellt
informar,Bericht
cortó,kurz
maya,Maya
apagar,ausschalten
malditas,Verdammt
harían,Sie würden es tun
nelson,Nelson
besos,Küsse
graciosa,komisch
chinos,Chinesisch
noviembre,November
invisible,unsichtbar
contarme,Sag mir
economía,Wirtschaft
logramos,Wir haben erreicht
combinación,Kombination
enfermos,krank
conectado,in Verbindung gebracht
sucederá,Es wird passieren
asumir,annehmen
rusa,Russisch
habitual,üblich
id,Ich würde
posesión,Besitz
inténtalo,Versuch es
ministerio,Ministerium
saludable,gesund
firmado,unterzeichnet
oreja,Ohr
calientes,heiß
personajes,Figuren
liberar,Veröffentlichung
cogió,Er nahm
toro,Stier
pintar,anstreichen
eternidad,Ewigkeit
similar,Ähnlich
sobrina,Nichte
tortura,Folter
máxima,maximal
franco,Frank
earl,Graf
raras,Selten
paige,Paige
espérame,warte auf mich
nene,Baby
deportes,Sport
sígueme,Folgen Sie mir
sra,Frau
pulmones,Lunge
cuánta,Wie viel
necesitaremos,wir brauchen
isabel,Isabel
acabará,Es wird enden
manzanas,Äpfel
ratón,Maus
eléctrica,Elektrisch
ee,EE
productor,Hersteller
quédense,Bleibe
demuestra,zeigt an
lauren,Lauren
eventos,Veranstaltungen
entendiste,Du hast verstanden
v,v
reciente,jüngste
empiezan,Sie starten
pasaste,Du bist bestanden
enfrentar,handeln
dejaba,Ich ging weg
escucharme,Hör mir zu
apariencia,Aussehen
aves,Vögel
radiación,Strahlung
advierto,Ich warne
quemado,Verbrannt
corea,Korea
sandy,Sandig
síntomas,Symptom
japoneses,japanisch
kurt,Kurt
juzgar,Richter
adrian,Adrian
cervezas,Biere
quemar,Abbrennen
kent,Kent
marzo,Marsch
meterme,Fang mich
cuarta,Quartal
gatillo,Abzug
azar,zufällig
soledad,Einsamkeit
vera,Vera
método,Methode
creciendo,wachsend
amenazas,Bedrohungen
alfa,Alpha
afecta,es beeinflusst
alguacil,Sheriff
jugado,gespielt
excepción,Ausnahme
dignidad,Würde
graves,ernst
riendo,Lachen
aaron,Aaron
pasear,spazieren gehen
autorización,Genehmigung
concepto,Konzept
enseñado,gelehrt
molestes,belastet
volvieron,Sie kehrten zurück
llevaría,Ich würde tragen
pato,Ente
duncan,Duncan
padrino,Pate
vigila,Uhr
generalmente,normalerweise
quedando,bleiben
numero,Nummer
permiten,ermöglichen
bebo,ich trinke
contratar,Vertrag
pides,Du fragst
administración,Management
continúe,Fortsetzen
eli,Eli
case,Fall
inusual,ungewöhnlich
feria,Messe
mancha,Fleck
leal,treu
transmisión,Übertragung
tranquilízate,sich beruhigen
asociación,Verband
corran,Sie rennen
seguiremos,wird folgen
parto,Geburt
pegado,geklebt
estarían,Sie würden sein
mafia,Mafia
poesía,Poesie
preocupados,besorgt
intercambio,Austausch
mel,Mel
constante,Konstante
selva,Urwald
mostró,Er zeigte
jenna,Jenna
juegas,Sie spielen
contrató,Vertrag
sintiendo,Gefühl
gane,ich gewinne
aprende,Lernen
presentimiento,Gefühl
fuentes,Quellen
protegerte,dich beschützen
raíces,Anwesen
meterte,geraten in
nicole,Nicole
perspectiva,Perspektive
escolar,Schule
digno,würdig
shock,Schock
heather,Heidekraut
bastardos,Bastarde
quinto,fünfte
for,zum
soportarlo,es ertragen
star,Stern
your,dein
campana,Glocke
juramento,Eid
matarán,Sie werden töten
mitchell,Mitchell
utiliza,Verwenden
ronnie,Ronnie
ilusión,Täuschung
vencer,überwinden
rezar,beten
hoyo,Loch
tristeza,Traurigkeit
miró,ich schaue
pases,geht vorbei
dolores,Dolores
sigas,Folgen
doloroso,schmerzlich
love,sieht es
debbie,Debbie
equivoqué,Ich lag falsch
cuidando,kümmern
medicamentos,Medikamente
ocuparé,Ich werde besetzen
bandas,Bands
harper,Harper
protocolo,Protokoll
unirse,beitreten
vosotras,Sie
sufriendo,leiden
tomaremos,Wir werden nehmen
otoño,Herbst
estatal,Zustand
candidato,Kandidat
vencido,besiegt
autor,Autor
aérea,Antenne
usaba,ich benutzte
comprende,versteht
polla,Schwanz
huelga,schlagen
rabia,Wut
agujeros,Löcher
estuviese,ich war
esperabas,Sie haben erwartet
jovencita,junges Mädchen
callado,reserviert
encender,hell
grosero,unhöflich
mitch,Mitch
rancho,Ranch
conflicto,Konflikt
conspiración,Verschwörung
comando,Befehl
gota,fallen
escenas,Szenen
pa,pa
colonia,Vorort
medalla,Medaille
contactar,Kontakt
jugamos,wir spielen
stone,Stein
cabra,Ziege
traerme,Bring mir
parientes,Familienmitglieder
creído,Glaubte
adolescentes,Teenager
llenos,Voll
ultima,Letzte
altas,Hoch
cambiará,wechseln zu
inteligentes,intelligent
dieta,Diät
quedarás,Du wirst bleiben
correctamente,korrekt
vería,würde sehen
suelto,lose
fans,Fans
japonés,japanisch
ropas,Kleidung
recibimos,Wir bekamen
elementos,Artikel
verdaderos,WAHR
bonnie,Bonnie
piensen,Denken
pondremos,wir setzen
contiene,enthält
diciembre,Dezember
motores,Motoren
graham,Graham
estarlo,Sei
preguntarme,Fragen Sie mich
na,n / A
permanente,dauerhaft
comercio,handeln
llegara,erreichen
amada,geliebt
jodidamente,Ficken
grasa,fett
infección,Infektion
comenzado,gestartet
satisfecho,befriedigt
presidenta,Vorsitzende
llevarse,entführen
pesada,Schwer
megan,Megan
barney,Barney
envío,Versand
desfile,Parade
suma,Zusatz
meterse,geraten in
conclusión,Fazit
atrapada,gefangen
mientes,du lügst
homicidios,Morde
cajón,Schublade
tragos,Getränke
salve,Hagel
valores,Werte
pierre,Pierre
leslie,Leslie
ejecución,Hinrichtung
misterioso,mysteriös
sándwich,Sandwich
lobos,Wölfe
fortaleza,Festung
furioso,wütend
hamburguesa,Burger
barbara,Barbara
salario,Gehalt
débiles,schwach
plena,voll
pierda,verlieren
murphy,Murphy
cuero,Leder
jodan,Scheiße
oculta,versteckt
salvaste,Du hast gespeichert
quema,Verbrennung
cometió,Er beging
temor,Furcht
nora,Nora
muchísimas,viele
bo,bo
comedor,Esszimmer
aclarar,klären
controla,Kontrolle
admito,ich gebe zu
esconde,ausblenden
valioso,wertvoll
aguja,Nadel
equivoco,falsch
terminaste,Du bist Fertig
brillantes,Hell
ingleses,Englisch
observando,Beobachtung
objetivos,Ziele
casarnos,heiraten
emocionada,gerührt
desaparición,Verschwinden
sello,Stempel
quietos,still
escuelas,Schulen
merecía,verdient
deshacerse,"beseitigen, abschütteln"
tiburón,Hai
mostrarle,Zeige ihm
nube,Wolke
formación,Ausbildung
compraste,Du kauftest
decepcionado,verärgern
autopista,Autobahn
evidente,offensichtlich
camiones,Lastwagen
programas,Programme
falsas,FALSCH
daisy,Gänseblümchen
encuentres,Finden
matas,Matas
quitado,weggenommen
actividades,Aktivitäten
líderes,Führer
escuchad,Hör mal zu
global,global
esclavo,Sklave
ocasiones,Anlässe
dejarle,verlasse ihn
confirmar,bestätigen
pendiente,Ohrring
toalla,Handtuch
construido,gebaut
creación,Schaffung
raros,Selten
novios,ein Paar
escuches,Sie hören
temía,Ich fürchtete
detiene,Stopps
be,Sei
gusano,Wurm
atmósfera,Atmosphäre
gina,Gina
reunir,Treffen
espiritual,spirituell
pensión,die Pension
sirven,Portion
saldremos,Wir werden rausgehen
marica,Sissy
república,Republik
siéntense,Mach Sitz
sabio,weise
increíbles,Unglaublich
embajada,Botschaft
quieta,still
escribo,Ich schreibe
poema,Gedicht
kang,Kang
terminará,werde beenden
tenis,Tennis
civilización,Zivilisation
patada,trete
cuerdas,Saiten
dibujos,Zeichnungen
perdieron,Sie verloren
brenda,Brenda
tirando,Ziehen
miran,Sie schauen
prometes,Du versprichst
chase,Verfolgungsjagd
pluma,Stift
posibles,möglich
fallo,gescheitert
iris,Iris
superman,Übermensch
entendemos,Wir verstehen
rodilla,Knie
vestida,Gekleidet
echó,rauswerfen
philip,Philip
tirador,Schütze
aparato,Gerät
modales,Sitten und Bräuche
horror,Grusel
quisiste,Du wolltest
pavos,Truthähne
permitiré,Ich werde zulassen
estatua,Statue
asegurarse,vergewissere dich
regresen,Zurückkehren
mandado,gesendet
continua,Mach weiter
siesta,Nickerchen
ausencia,Abwesenheit
perdemos,wir verlieren
collins,Collins
encontrarán,Du wirst finden
cuentos,Geschichten
wade,Waten
maletín,Aktentasche
phoebe,Phoebe
jules,Jules
ellie,Ellie
perfume,Duft
grabar,Aufzeichnung
crece,es wächst
jen,Jen
echarle,Wurf
entro,ich betrete
duelo,Duell
israel,Israel
cometí,Ich habe mich verpflichtet
organizar,organisieren
pervertido,pervertiert
subió,ging hoch
revistas,Zeitschriften
dejarás,Du wirst gehen
lleves,Nehmen
walt,Walt
carla,Carla
jill,Jill
enciende,Einschalten
quitó,Er entfernte
radar,Radar
seriamente,Ernsthaft
probabilidades,Wahrscheinlichkeiten
capullo,Kokon
deseando,wünschen
dana,Dana
bang,Knall
habrás,Du wirst haben
ganaste,Gewonnen
locas,verrückt
hall,Halle
encantó,Charme
telefónica,Telefónica
llegues,Du kommst an
micrófono,Mikrofon
margen,Rand
gesto,Geste
cintas,Bänder
sugiere,schlägt vor
embarazo,Schwangerschaft
stuart,Stuart
encaja,Anpassungen
consuelo,Komfort
llamarla,nennen
sabiduría,Weisheit
sincera,Aufrichtig
bolsillos,Taschen
paula,Paula
comencé,ich begann
noel,Noel
muestran,Sie zeigen
lea,Lesen
mágica,Magie
terriblemente,fürchterlich
recuerdan,Denken Sie daran
solíamos,wir haben uns früher
susto,Schrecken
ocurrirá,Es wird passieren
hadas,Feen
sos,SOS
preocuparme,Sorge
hare,Ich werde tun
vidrio,Glas
término,fertig
volverán,Sie werden zurück kommen
desorden,Störung
alimentar,Einspeisung
boleto,Fahrkarte
lavado,gewaschen
confusión,Verwirrtheit
angeles,Engel
ave,Vogel
cambié,ich habe mich verändert
temer,Furcht
pense,ich dachte
danos,Schaden
facultad,Fakultät
mochila,Rucksack
satélite,Satelit
independiente,Unabhängig
intentan,Sie versuchen
enero,Januar
busqué,Ich suchte
diosa,Göttin
estuvieran,Sie sind
barón,Baron
clay,Ton
artes,Künste
nocturno,Nacht
timbre,Türklingel
escapa,entkommt
establecer,Gründen
what,Que
duermo,ich schlafe
araña,Spinne
detenga,Pause
intentes,Versuchen
correos,E -Mails
profesores,Lehrer
enseñarle,Lehre ihn
guerreros,Krieger
ancianos,Senioren
preocupo,Sorge
bebes,Babys
imaginaba,ich habe mir vorgestellt
mundos,Welten
martillo,Hammer
eterna,Ewig
sufrió,gelitten
comentario,Kommentar
inicio,Anfang
buscarme,Schau nach mir
impresionado,beeindruckt
estelar,Stern
pagas,Sie bezahlen
álbum,Album
rojos,Rot
jueces,Richter
allen,Allen
sufre,leidet
internos,intern
casé,ich heiratete
teresa,Teresa
pudieran,Sie konnten
ola,Welle
equivoca,falsch
desaparecida,fehlen
retrato,Porträt
justa,Messe
repugnante,widerlich
mentirosa,Lügner
uu,Uu
mirado,sah
confesar,bekennen
vacas,Kühe
deberá,muss
rojas,Rot
repetir,wiederholen
respiro,Aufschub
cuya,Deren
ganancias,Profite
disfrutando,Genießen
comedia,Komödie
boy,Junge
chip,Chip
amables,freundlich
inversión,Investition
gemelos,Zwillinge
minas,Minen
falsos,FALSCH
times,Mal
pat,Klopfen
matarnos,töte uns
cogí,ich nahm
australia,Australien
seda,Seide
malentendido,falsch verstanden
distintas,anders
diamante,Diamant
April,April
cojo,lahm
avergonzado,beschämt
siguientes,folgen
agarrar,greifen
comunicaciones,Kommunikation
dirán,Sie werden sagen
cobrar,sammeln
dificultades,Schwierigkeiten
lápiz,Bleistift
pague,Zahlen
deberia,sollte
caiga,Herbst
tara,Tara
christopher,Christopher
avenida,Allee
comenzamos,Wir starten
seca,Trocken
contentos,glücklich
vivió,lebte
hágalo,Tu es
que-,das-
bruno,Bruno
llévate,Nimm dich selbst
oculto,versteckt
metes,stellen
soo,Soo
principales,hauptsächlich
mario,Mario
vic,Vic
euros,Euro
salva,Speichern
mantengan,Behalten
entras,Du betrittst
manhattan,Manhattan
promesas,Versprechen
explosivos,Sprengstoff
ataúd,Sarg
cancelar,Absagen
island,Insel
excusas,Ausreden
emergencias,Notfälle
orgullosos,stolz
creerme,Glaub mir
seguida,gefolgt
busque,Ich suchte
encendido,eingeschaltet
coro,Chor
urgencias,Notfall
tales,eine solche
observa,Aussehen
manual,Handbuch
privacidad,Privatsphäre
pasaré,ich werde bestehen
recuperación,Wiederherstellung
cuartos,Räume
semejante,ähnlich
sobra,Überschuss
oler,Geruch
presentado,vorgestellt
basado,basierend
paro,Arbeitslosigkeit
dinos,Erzähl uns
tenerla,habe es
lawrence,Lawrence
modelos,Modelle
pida,Fragen
saluda,begrüßt
dejadme,Verlasse mich
comí,ich aß
nido,Nest
curtis,Curtis
plataforma,Plattform
benny,Benny
booth,Verkaufsstand
pam,Pam
afortunadamente,glücklicherweise
entran,Sie betreten
pagué,ich habe bezahlt
objeción,Einspruch
reconoces,Du erkennst
chance,Chance
preguntaste,Fragte
vital,vital
vanessa,Vanessa
vinieras,Kommen Sie
pañuelo,Taschentuch
preso,Häftling
durar,halten
llevarnos,Nimm uns
esperé,Warte ab
trampas,Fallen
quedaron,Sie sind
ned,Ned
saludar,Sag Hallo
prométeme,Versprich mir
caen,Herbst
franklin,Franklin
halloween,Halloween
donald,Donald
aguarda,erwartet
causó,verursacht
darás,Du wirst geben
niebla,Nebel
psicópata,Psychopath
rodeado,umgeben
invitar,einladen
cal,Limette
escucharlo,Höre es
culpo,ich beschuldige
vamonos,Lass uns gehen
colgado,aufgehängt
goma,Gummi
talla,Größe
oración,Gebet
turner,Turner
acércate,sich nähern
tomemos,Lass uns nehmen
maestros,Lehrer
cómplice,der Mitschuldige
cercana,in der Nähe
preguntan,Sie Fragen
preocupas,Du sorgst dich
saldré,Ich werde raus gehen
licor,Likör
llevara,tragen
teme,Furcht
ídolo,Idol
sindicato,Gewerkschaft
fallado,gescheitert
crane,Kran
usé,ich benutzte
simpson,Simpson
globo,Ballon
blancas,Weiß
audición,Hören
vigilar,Achtung
almohada,Kopfkissen
oido,Hören
rehabilitación,Rehabilitation
increible,toll
galaxia,Galaxis
long,Lang
curar,Heilung
elefante,Elefant
robé,ich stahl
guardián,Wächter
investigaciones,Forschung
fuéramos,lass uns gehen
tejido,Stricken
muñecas,Puppen
llamaría,würde nennen
anderson,Anderson
atacado,angegriffen
vagina,Vagina
samantha,Samantha
levantado,aufgestanden
tabla,Tisch
monos,Affen
escudo,Schild
extranjeros,ausländisch
denise,Denise
bañera,Badewanne
pop,Pop
ayudarlos,Hilf ihnen
moderna,Modern
blue,Blau
interrogatorio,Verhör
rapido,Schnell
merecen,Sie verdienen
bonitos,nett
angel,Engel
g,g
woo,Umwerben
brasil,Brasilien
freddie,Freddie
asistencia,Teilnahme
pagará,zahlen an
novato,Anfänger
avisar,warnen
hemorragia,Blutung
conviene,Es ist praktisch
ajá,AHA
perrito,Welpe
créame,Glaub mir
olas,Wellen
sabré,ich werde es wissen
caí,Ich fiel
manejarlo,damit umgehen
fenómeno,Freak
quejas,Beschwerden
coca,Koks
persiguiendo,jagend
lotería,Lotterie
acerques,Ansätze
certificado,Zertifikat
bigote,Schnurrbart
aca,hier
bondad,Güte
aterrizar,landen
misiles,Raketen
planos,Blaupausen
despierte,Wach auf
despedirme,Auf wiedersehen sagen
connie,Connie
avance,Vorauszahlung
sacarme,Hol mich raus
prepárense,Vorbereiten
tumor,Tumor
camarera,Kellnerin
herencia,Nachlass
vaquero,Cowboy
trenes,Züge
largos,lang
patria,Heimat
ponía,stellen
enviando,Senden
apagado,aus
rastrear,Spur
acababa,Es endet
campeonato,Meisterschaft
técnico,technisch
injusto,unfair
activo,aktiv
pesadillas,Albträume
galería,Galerie
drew,Drew
sacando,Zeichnung
vió,er sah
tanques,Panzer
enseña,Unterrichten
editor,Editor
liberación,Veröffentlichung
interesantes,Interessant
comenzaron,Sie haben angefangen
quinta,Fünfte
levante,Ich hob
pesa,Gewicht
responda,Antworten
lance,Wurf
pondría,ich würde setzen
resistir,widerstehen
hueles,du riechst
bajen,Gehen
hermosos,Schön
arriesgado,riskant
mueres,Du stirbst
duke,Herzog
agallas,Innereien
verlas,Sehen Sie sie
sentirlo,Fühle es
faltaba,Es fehlte
cindy,Cindy
armados,bewaffnet
volumen,Volumen
hunter,Jäger
bailarina,Tänzer
huyó,Er floh
edición,Auflage
atreve,Wagen
ganan,Sie gewinnen
debate,Debatte
cables,Kabel
necesitará,wird brauchen
compraré,Ich werde kaufen
odian,Sie hassen
poeta,Dichter
cortes,Schnitte
doña,Frau
manta,Decke
competir,in Wettbewerb stehen
nazis,Nazis
fritas,Pommes
dentista,Zahnarzt
amamos,wir lieben
encontraba,ich fand
menú,Speisekarte
may,kann
necesariamente,Notwendig
negras,Schwarz
descubrimiento,Entdeckung
organizado,organisiert
apetito,Appetit
cameron,Cameron
traen,Sie bringen
muriera,ich würde sterben
visual,visuell
acostado,hinlegen
ángulo,Winkel
inferior,niedriger
sydney,Sydney
incapaz,unfähig
volante,Lenkrad
sierra,gesehen
probando,testen
distinta,anders
sentiría,ich würde fühlen
abuso,Missbrauch
celebración,Feier
diente,Zahn
tuyas,deine
humilde,bescheiden
discutiendo,streiten
gene,Gen
suicidó,Selbstmord
disposición,Bestimmung
conversaciones,Gespräche
lámpara,Lampe
sabrán,wirst wissen
métodos,Methoden
marcos,Rahmen
huéspedes,Gäste
crean,Sie kreieren
preocupen,Sorge
direcciones,Adressen
baker,Bäcker
planetas,Planeten
determinar,bestimmen
condesa,Gräfin
ópera,Oper
corten,Schneiden
peligrosos,gefährlich
asesinados,getötet
joy,Freude
medicinas,Medikamente
rory,Rory
mansión,Villa
torres,Türme
lecciones,Unterricht
sentirte,fühle dich
comprando,Kauf
equilibrio,Gleichgewicht
trevor,Trevor
lograrlo,es erreichen
culpar,beschuldigen
sacas,Sie nehmen heraus
crecí,ich wuchs auf
certeza,Sicherheit
observar,sehen
molestando,stören
supervivencia,Überleben
nacer,geboren
hechas,gemacht
sacaron,Sie nahmen heraus
p,p
olvidas,Sie vergessen
escondiendo,versteckt
can,Hund
famosos,Berühmt
ias,IAS
aterrizaje,Landung
girar,drehen
aceptarlo,Akzeptieren
danza,tanzen
little,Wenig
métete,Erhalten
hambriento,hungrig
mates,Mathematik
ordenado,ordentlich
calcetines,Socken
confuso,verwirrt
enamorados,verliebt
j.,J
moderno,modern
tocas,Du berührst
responsables,verantwortlich
tabaco,Tabak
registrado,Eingetragen
balón,Ball
top,oben
boletos,Tickets
lentes,Brille
consejero,Berater
chistes,Witze
guerras,Kriege
sacaré,Ich werde herausnehmen
coordenadas,Koordinaten
vergonzoso,beschämend
distintos,anders
fingiendo,vortäuschend
significaba,Es bedeutete
mensajero,Paketzusteller
judy,Judy
test,Prüfung
cortesía,Anstand
campus,Campus
compro,gekauft
bingo,Bingo
asumo,ich nehme an
j,J
impulso,Impuls
pensaría,Ich würde denken
venden,Verkaufen Sie
contratado,gemietet
conozcas,Du weisst
utilizando,Verwendung
chan,Chan
propiedades,Eigenschaften
explicaré,Ich werde erklären
signo,Schild
disparando,schießen
ajedrez,Schach
aseguraré,Ich werde versichern
crítica,Kritik
necesitabas,Du brauchtest
británicos,britisch
ciega,blind
cordero,Lamm
democracia,Demokratie
rastros,Spuren
protege,schützt
papeleo,Papierkram
cubo,Würfel
judicial,gerichtlich
sid,Sid
masaje,Massage
beca,Stipendium
verse,Sieh selbst
miseria,Elend
conocías,Du wusstest
contenido,Inhalt
razon,Grund
sana,Zorn
ritual,Ritual
aliados,Alliierte
orina,Urin
ofender,beleidigen
hilo,Faden
seattle,Seattle
subido,hochgeladen
eche,Eche
quedaría,Es wäre
enfermería,Pflege
entienda,im Laden
matrícula,Unterricht
jung,Jung
dejarán,Sie werden gehen
a.m.,BIN.
raya,Streifen
superiores,Vorgesetzte
islas,Inseln
dispuestos,bereit
mascota,Haustier
ascenso,Aufstieg
comenzando,beginnend
delicado,empfindlich
incluye,Es enthält
revisa,Kasse
entraron,Sie betraten
estabamos,Wir waren
llevaste,Sie haben getragen
duermes,Schläfst du
neal,Neal
empuja,Drücken
atado,gebunden
telegrama,Telegramm
oir,hören
sorprendió,überrascht
pegó,Schlag
salvarte,rette dich
deseaba,ich wollte
pisos,Böden
soñar,Klang
interna,intern
avanzar,weitergehen
guy,Kerl
mercancía,Ware
localizar,lokalisieren
choque,Schock
desesperada,verzweifelt
d.,d.
águila,Adler
rebeldes,Rebellen
apunta,Punkte
troy,Troy
líquido,Flüssigkeit
llegaré,ich werde ankommen
rompí,ich habe Schluss gemacht
dispararle,Erschieß ihn
bailey,Bailey
jodas,Ficken
carbón,Kohle
regresé,Ich bin zurück
secuestrado,entführt
aprendiendo,Lernen
sandra,Sandra
ayúdeme,Hilf mir
cocinero,Kochen
quitarme,wegbringen
entraste,Du bist eingetreten
katherine,Katherine
medicación,Medikation
baños,Toiletten
creías,Sie dachten
ácido,Säure
agresión,Angriff
lex,Lex
consulta,Anfrage
nicky,Nicky
alison,Alison
Jan.,Jan.
detenerme,Pause
órganos,Organe
zach,Zach
situaciones,Situationen
barro,Dreck
jódete,Reinkommen
jazz,Jazz
debamos,wir müssen
amber,Bernstein
cleveland,Cleveland
múltiples,Mehrere
cuentan,Sie erzählen
apártate,zurück aus
cretino,Kretin
brooke,Brooke
gays,Schwule
obtuvo,Er erhielt
min,Mindest
drake,Erpel
multa,Strafgebühr
anillos,Ringe
kirk,Kirche
quedara,wird bleiben
claudia,Claudia
hacerles,mach sie
trabajador,Angestellter
acabaron,Sie endeten
quirófano,Operationssaal
aéreo,Antenne
carmen,Carmen
misa,Masse
riqueza,Vermögen
separado,getrennt
toneladas,Tonnen
criada,Dienstmädchen
ida,Gehen
madison,Madison
observación,Überwachung
deténgase,Halt
asistir,teilnehmen
compañías,Firmen
mm-hmm,MM-HMM
freddy,Freddy
